metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,77.027400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,76.732700,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.294700,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,78.566300,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,78.566300,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,128.470100,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,127.819400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.650700,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,129.920100,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,129.920100,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,131.995700,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,131.269300,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.726400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,134.524800,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,133.514500,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,1.010300,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,182.165100,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,182.165100,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,186.152100,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,185.343500,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.808600,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,188.326700,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,187.463300,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.863400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815584,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815584,189.049600,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815584,4.237400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815584,0.522000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815584,189.049600,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815584,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815584,1.000000,login successful,,,,,,,,default,,,,,,,
vus,1746815585,10.000000,,,,,,,,,,,,,,,,
vus_max,1746815585,10.000000,,,,,,,,,,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,6.787900,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,4.772400,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,2.015500,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,7.439000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,6.120200,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,1.318800,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,6.955000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,6.766900,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,0.188100,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,7.375800,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,7.363800,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,0.012000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,6.624600,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,6.524400,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,0.100200,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,6.655400,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,4.911700,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,1.743700,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,6.873300,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,6.509000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,0.364300,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815585,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815585,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815585,7.143100,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815585,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815585,6.267600,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815585,0.875500,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
